Nom;ISIN;Type;Volume;Prix;URL
ATHENS MEDICAL CENTR...;GRS147233001;Action;-;1.500;/fr/marche/london-stock-exchange-mtf/athens-medical-centre-eur0-31-GRS147233001-0ONM-EUR-XLOM/seance
AVAX SA EUR0.30;GRS213213002;Action;-;2.140;/fr/marche/london-stock-exchange-mtf/avax-sa-eur0-30-GRS213213002-0DO2-EUR-XLOM/seance
Avenir Telecom;FR001400CFI7;Action;1794;0.0560;/fr/marche/london-stock-exchange-mtf/avenir-telecom-FR001400CFI7-0DO7-EUR-XLOM/seance
AZKOYEN SA EUR0.6;ES0112458312;Action;2;6.980;/fr/marche/london-stock-exchange-mtf/azkoyen-sa-eur0-6-ES0112458312-0DOG-EUR-XLOM/seance
PATRIA BANK S.A RON0...;ROBACRACNOR6;Action;-;0.101;/fr/marche/london-stock-exchange-mtf/patria-bank-s-a-ron0-1-ROBACRACNOR6-0DPO-RON-XLOM/seance
BOURSE DIRECT EUR0.2...;FR0000074254;Action;-;4.300;/fr/marche/london-stock-exchange-mtf/bourse-direct-eur0-25-FR0000074254-0DPY-EUR-XLOM/seance
AMBER GRID AB EUR0.2...;LT0000128696;Action;-;1.430;/fr/marche/london-stock-exchange-mtf/amber-grid-ab-eur0-29-LT0000128696-0QGQ-EUR-XLOM/seance
NEW TECH CAPITAL SA ...;PLECMNG00019;Action;-;0.900;/fr/marche/london-stock-exchange-mtf/new-tech-capital-sa-pln0-60-PLECMNG00019-0QH3-PLN-XLOM/seance
Hawick Data N.V.;NL0010556726;Action;-;2.10;/fr/marche/london-stock-exchange-mtf/hawick-data-n-v-NL0010556726-0QG8-EUR-XLOM/seance
NAPATECH A/S DKK0.25;DK0060520450;Action;-;20.50;/fr/marche/london-stock-exchange-mtf/napatech-a-s-dkk0-25-DK0060520450-0QJ4-NOK-XLOM/seance
MFO SA PLN0.20;PLMFO0000013;Action;-;32.800;/fr/marche/london-stock-exchange-mtf/mfo-sa-pln0-20-PLMFO0000013-0QJN-PLN-XLOM/seance
EC BEDZIN SA PLN5.00;PLECBDZ00013;Action;-;30.850;/fr/marche/london-stock-exchange-mtf/ec-bedzin-sa-pln5-00-PLECBDZ00013-0LRP-PLN-XLOM/seance
DGA SA PLN8.00;PLDGA0000019;Action;-;4.25;/fr/marche/london-stock-exchange-mtf/dga-sa-pln8-00-PLDGA0000019-0LSS-PLN-XLOM/seance
KORPORACJA GOSPODARC...;PLEFEKT00018;Action;-;13.060;/fr/marche/london-stock-exchange-mtf/korporacja-gospodarcza-efekt-s-PLEFEKT00018-0LT3-PLN-XLOM/seance
DEVELIA SA PLN1.00;PLLCCRP00017;Action;-;2.3800;/fr/marche/london-stock-exchange-mtf/develia-sa-pln1-00-PLLCCRP00017-0LVI-PLN-XLOM/seance
UBS (LUX) FUND SOLUT...;LU1273642907;Tracker;-;21.196;/fr/marche/london-stock-exchange-mtf/ubs-lux-fund-solutions-sicav-LU1273642907-0HDT-CHF-XLOM/seance
UBS (LUX) FUND SOLUT...;LU1280300770;Tracker;-;28.961;/fr/marche/london-stock-exchange-mtf/ubs-lux-fund-solutions-sicav-LU1280300770-0HE1-USD-XLOM/seance
BNP PARIBAS EASY SIC...;LU1377382012;Tracker;-;127.660;/fr/marche/london-stock-exchange-mtf/bnp-paribas-easy-sicav-bnp-par-LU1377382012-0HEV-EUR-XLOM/seance
BNP PARIBAS EASY SIC...;LU1481201611;Tracker;-;122.700;/fr/marche/london-stock-exchange-mtf/bnp-paribas-easy-sicav-bnp-par-LU1481201611-0HFX-EUR-XLOM/seance
BNP PARIBAS EASY SIC...;LU1481201538;Tracker;-;114.059;/fr/marche/london-stock-exchange-mtf/bnp-paribas-easy-sicav-bnp-par-LU1481201538-0HFW-EUR-XLOM/seance
BNP PARIBAS EASY SIC...;LU1615090864;Tracker;-;124.280;/fr/marche/london-stock-exchange-mtf/bnp-paribas-easy-sicav-bnp-par-LU1615090864-0HGS-EUR-XLOM/seance
VP BANK AG (VERWALTU...;LI0315487269;Action;147;80.00;/fr/marche/london-stock-exchange-mtf/vp-bank-ag-verwaltungs-und-pr-LI0315487269-0RG7-CHF-XLOM/seance
LIECHTENSTEINISCHE L...;LI0355147575;Action;123;75.75;/fr/marche/london-stock-exchange-mtf/liechtensteinische-landesbank-LI0355147575-0RP8-CHF-XLOM/seance
DWS GROUP SE NPV;DE000DWS1007;Action;21652;40.540;/fr/marche/london-stock-exchange-mtf/dws-group-se-npv-DE000DWS1007-0SAY-EUR-XLOM/seance
ATLANTIC SAPPHIRE AS...;;Action;4126;0.6895;/fr/marche/other-otc/atlantic-sapphire-asa-AASZF-USD-OOTC/seance
BHG GROUP AB NPV;SE0010948588;Action;4130;20.240;/fr/marche/london-stock-exchange-mtf/bhg-group-ab-npv-SE0010948588-0SOM-SEK-XLOM/seance
Figeac Aéro;FR0011665280;Action;0;7.660;/fr/marche/deutsche-boerse-ag/figeac-aero-FR0011665280-F1F1-EUR-XFRA/seance
HUMANA AB;SE0008040653;Action;0;3.795;/fr/marche/deutsche-boerse-ag/humana-ab-SE0008040653-F47H-EUR-XFRA/seance
Sartorius Stedim Bio...;FR0013154002;Action;0;158.550;/fr/marche/deutsche-boerse-ag/sartorius-stedim-biotech-FR0013154002-F56S1-EUR-XFRA/seance
VP BANK AG A  SF 10;LI0315487269;Action;17;86.000;/fr/marche/deutsche-boerse-ag/vp-bank-ag-a-sf-10-LI0315487269-F3VFN-EUR-XFRA/seance
BE GROUP AB;SE0008321921;Action;0;3.780;/fr/marche/deutsche-boerse-ag/be-group-ab-SE0008321921-FBGA1-EUR-XFRA/seance
NATURHOUSE HEALTH  E...;ES0105043006;Action;0;1.715;/fr/marche/deutsche-boerse-ag/naturhouse-health-eo-05-ES0105043006-F2NH-EUR-XFRA/seance
ACEA S.P.A.  EO 5 16;IT0001207098;Action;0;18.340;/fr/marche/deutsche-boerse-ag/acea-s-p-a-eo-5-16-IT0001207098-FDCA-EUR-XFRA/seance
MULTICONSULT AS  NK ...;NO0010734338;Action;0;13.500;/fr/marche/deutsche-boerse-ag/multiconsult-as-nk-50-NO0010734338-F3MC-EUR-XFRA/seance
PROMOTORA D.IN. A EO...;ES0171743901;Action;0;0.365;/fr/marche/deutsche-boerse-ag/promotora-d-in-a-eo-0-94-ES0171743901-FPZ41-EUR-XFRA/seance
CAREL INDUSTRIES SPA...;IT0005331019;Action;90542;15.900;/fr/marche/london-stock-exchange-mtf/carel-industries-spa-npv-IT0005331019-0YQA-EUR-XLOM/seance
ARION BANK SDR EACH ...;SE0010413567;Action;-;10.953;/fr/marche/london-stock-exchange-mtf/arion-bank-sdr-each-rep-1-isk1-SE0010413567-0YTA-SEK-XLOM/seance
SIEMENS HEALTHINEERS...;DE000SHL1006;Action;582803;43.430;/fr/marche/london-stock-exchange-mtf/siemens-healthineers-ag-npv-DE000SHL1006-0PMJ-EUR-XLOM/seance
BEIJER ALMA AB SER'B...;SE0011090547;Action;303;168.000;/fr/marche/london-stock-exchange-mtf/beijer-alma-ab-ser-b-npv-SE0011090547-0YG7-SEK-XLOM/seance
MING LE SPORTS AG NP...;DE000A2LQ728;Action;-;-;/fr/marche/london-stock-exchange-mtf/ming-le-sports-ag-npv-post-sp-DE000A2LQ728-0YH8-EUR-XLOM/seance
EXASOL AG;;Action;-;20.90;/fr/marche/other-otc/exasol-ag-EXLGF-USD-OOTC/seance
PEXIP HOLDING ASA NO...;NO0010840507;Action;28;37.400;/fr/marche/london-stock-exchange-mtf/pexip-holding-asa-nok0-015-NO0010840507-0A3H-NOK-XLOM/seance
Compagnie d'Entrepri...;BE0003883031;Action;0;7.380;/fr/marche/deutsche-boerse-ag/compagnie-d-entreprises-cfe-sa-BE0003883031-FC70-EUR-XFRA/seance
GUIDELINE GEO AB  SK...;SE0005562014;Action;0;0.740;/fr/marche/deutsche-boerse-ag/guideline-geo-ab-sk-1-SE0005562014-FGO91-EUR-XFRA/seance
INTERPUMP GRP  EO 0 ...;IT0001078911;Action;250;28.560;/fr/marche/deutsche-boerse-ag/interpump-grp-eo-0-52-IT0001078911-F8IG-EUR-XFRA/seance
GREENCORE GRP PLC LS...;IE0003864109;Action;0;1.890;/fr/marche/deutsche-boerse-ag/greencore-grp-plc-ls-0-01-IE0003864109-FGCG-EUR-XFRA/seance
WEATHERFORD INTL DL ...;IE00BLNN3691;Action;-;47.050;/fr/marche/deutsche-boerse-ag/weatherford-intl-dl-001-IE00BLNN3691-F0WE-EUR-XFRA/seance
CAIXABANK S.A. EO;ES0140609019;Action;100;6.446;/fr/marche/deutsche-boerse-ag/caixabank-s-a-eo-ES0140609019-F48CA-EUR-XFRA/seance
MAIRE TECNIMONT SPA;IT0004931058;Action;0;7.370;/fr/marche/deutsche-boerse-ag/maire-tecnimont-spa-IT0004931058-F3OY1-EUR-XFRA/seance
Holland Colours NV;NL0000440311;Action;0;85.500;/fr/marche/deutsche-boerse-ag/holland-colours-nv-NL0000440311-FHCY-EUR-XFRA/seance
ORION ENGINEER.CARBO...;LU1092234845;Action;0;9.750;/fr/marche/deutsche-boerse-ag/orion-engineer-carbons-sa-LU1092234845-F0OE-EUR-XFRA/seance
U.C.A. AG O.N.;DE000A12UK57;Action;0;27.200;/fr/marche/deutsche-boerse-ag/u-c-a-ag-o-n-DE000A12UK57-FUCA1-EUR-XFRA/seance
INFAS HLDG AG  O.N.;DE0006097108;Action;0;6.800;/fr/marche/deutsche-boerse-ag/infas-hldg-ag-o-n-DE0006097108-FIFS-EUR-XFRA/seance
Viohalco S.A.;BE0974271034;Action;0;4.920;/fr/marche/deutsche-boerse-ag/viohalco-s-a-BE0974271034-FVHC-EUR-XFRA/seance
Mincon Group plc;IE00BD64C665;Action;0;0.362;/fr/marche/deutsche-boerse-ag/mincon-group-plc-IE00BD64C665-FMIO-EUR-XFRA/seance
F.I.L.A. S.P.A.;IT0004967292;Action;0;10.140;/fr/marche/deutsche-boerse-ag/f-i-l-a-s-p-a-IT0004967292-F3S0-EUR-XFRA/seance
GEN.IN.-EO EQU.M.CAP...;LU0300507034;Tracker;0;163.478;/fr/marche/deutsche-boerse-ag/gen-in-eo-equ-m-cap-dxeo-LU0300507034-FG749-EUR-XFRA/seance
IRISITY AB;SE0005365681;Action;0;0.019;/fr/marche/deutsche-boerse-ag/irisity-ab-SE0005365681-F69M-EUR-XFRA/seance
AXA WLD-FRAML.EUROZ....;LU0389656892;Tracker;0;335.213;/fr/marche/deutsche-boerse-ag/axa-wld-framl-euroz-ac-eo-LU0389656892-FXRU5-EUR-XFRA/seance
J O H.C.M.U.FD-CO.EU...;IE0033009238;Tracker;0;4.803;/fr/marche/deutsche-boerse-ag/j-o-h-c-m-u-fd-co-eu-a-eo-IE0033009238-FU65I-EUR-XFRA/seance
PROTHENA CORP. PLC D...;IE00B91XRN20;Action;0;8.800;/fr/marche/deutsche-boerse-ag/prothena-corp-plc-dl-01-IE00B91XRN20-F0PT-EUR-XFRA/seance
MS INDUSTRIE AG;DE0005855183;Action;0;1.650;/fr/marche/deutsche-boerse-ag/ms-industrie-ag-DE0005855183-FMSAG-EUR-XFRA/seance
ICON PLC  EO- 06;IE0005711209;Action;0;126.200;/fr/marche/deutsche-boerse-ag/icon-plc-eo-06-IE0005711209-FIJF-EUR-XFRA/seance
SIEMENS ENERGY AG NP...;DE000ENER6Y0;Action;1945034;53.620;/fr/marche/london-stock-exchange-mtf/siemens-energy-ag-npv-DE000ENER6Y0-0SEA-EUR-XLOM/seance
K33 AB;;Action;-;0.0001;/fr/marche/other-otc/k33-ab-ARCNF-USD-OOTC/seance
AUTO1 GRP NPV;DE000A2LQ884;Action;93427;17.270;/fr/marche/london-stock-exchange-mtf/auto1-grp-npv-DE000A2LQ884-0A9L-EUR-XLOM/seance
SYNLAB AG NPV;DE000A2TSL71;Action;0;13.020;/fr/marche/london-stock-exchange-mtf/synlab-ag-npv-DE000A2TSL71-0A9B-EUR-XLOM/seance
VNV GLOBAL AB NPV;SE0014428835;Action;4658;15.085;/fr/marche/london-stock-exchange-mtf/vnv-global-ab-npv-SE0014428835-0A89-SEK-XLOM/seance
PHARMA MAR  S.A.;ES0169501022;Action;0;74.850;/fr/marche/deutsche-boerse-ag/pharma-mar-s-a-ES0169501022-FPMRA-EUR-XFRA/seance
LEG IMMOBILIEN SE NP...;DE000LEG1110;Action;65272;69.26;/fr/marche/london-stock-exchange-mtf/leg-immobilien-se-npv-DE000LEG1110-0QC9-EUR-XLOM/seance
TIETOEVRY OYJ;;Action;-;-;/fr/marche/other-otc/tietoevry-oyj-TTEVF-USD-OOTC/seance
NOBIA AB;;Action;-;-;/fr/marche/other-otc/nobia-ab-NBIAF-USD-OOTC/seance
Banijay Group N.V.;;Action;-;-;/fr/marche/other-otc/banijay-group-n-v-BNJAF-USD-OOTC/seance
WHITE PEARL TECHNOLO...;;Action;-;-;/fr/marche/other-otc/white-pearl-technology-group-a-WPTGF-USD-OOTC/seance
CANATU PLC;;Action;-;-;/fr/marche/other-otc/canatu-plc-CNTPF-USD-OOTC/seance
Accenture plc;IE00B4BNMY34;Action;2749;282.290;/fr/marche/london-stock-exchange-mtf/accenture-plc-IE00B4BNMY34-0Y0Y-USD-XLOM/seance
GRIGEO AB EUR0.29;LT0000102030;Action;-;1.270;/fr/marche/london-stock-exchange-mtf/grigeo-ab-eur0-29-LT0000102030-0IXQ-EUR-XLOM/seance
IDEAL HOLDINGS SA EU...;GRS148003015;Action;-;0.900;/fr/marche/london-stock-exchange-mtf/ideal-holdings-sa-eur0-40-cr-GRS148003015-0IYE-EUR-XLOM/seance
UTENOS TRIKTAZAS EUR...;LT0000109324;Action;-;1.030;/fr/marche/london-stock-exchange-mtf/utenos-triktazas-eur0-29-LT0000109324-0IYO-EUR-XLOM/seance
EPH EUROPEAN PROPERT...;CY0109992111;Action;-;-;/fr/marche/london-stock-exchange-mtf/eph-european-property-holdings-CY0109992111-0QKH-EUR-XLOM/seance
MAG INTERACTIVE AB N...;SE0010520908;Action;-;18.221;/fr/marche/london-stock-exchange-mtf/mag-interactive-ab-npv-SE0010520908-0GJ1-SEK-XLOM/seance
CTT SYSTEMS;;Action;-;-;/fr/marche/other-otc/ctt-systems-CTTSF-USD-OOTC/seance
STEYR MOTORS AG;;Action;-;-;/fr/marche/other-otc/steyr-motors-ag-STYRF-USD-OOTC/seance
FINEXT ASSET MANAGEM...;HU0000182969;Action;-;1 120.000;/fr/marche/london-stock-exchange-mtf/finext-asset-management-plc-eu-HU0000182969-0MLF-HUF-XLOM/seance
AdVini;FR0000053043;Action;-;12.500;/fr/marche/london-stock-exchange-mtf/advini-FR0000053043-0MC0-EUR-XLOM/seance
MONS BANK DKK20;DK0060133841;Action;-;209.00;/fr/marche/london-stock-exchange-mtf/mons-bank-dkk20-DK0060133841-0IRH-DKK-XLOM/seance
TRANSELECTRICA SA RO...;ROTSELACNOR9;Action;-;19.900;/fr/marche/london-stock-exchange-mtf/transelectrica-sa-ron10-ROTSELACNOR9-0IUL-RON-XLOM/seance
ZENTIVA SA RON0.1;ROSCDBACNOR8;Action;-;0.710;/fr/marche/london-stock-exchange-mtf/zentiva-sa-ron0-1-ROSCDBACNOR8-0I6N-RON-XLOM/seance
INTERNATIONAL HOTEL ...;MT0000110107;Action;-;0.850;/fr/marche/london-stock-exchange-mtf/international-hotel-investment-MT0000110107-0I9C-EUR-XLOM/seance
EuropaCorp;FR0010490920;Action;40;0.3783;/fr/marche/london-stock-exchange-mtf/europacorp-FR0010490920-0IB7-EUR-XLOM/seance
BUDAPEST R/ETS UTILI...;HU0000167986;Action;-;577.7;/fr/marche/london-stock-exchange-mtf/budapest-r-ets-utilization-de-HU0000167986-0M6U-HUF-XLOM/seance
FLUGGER GROUP A/S SE...;DK0010218189;Action;-;472.99;/fr/marche/london-stock-exchange-mtf/flugger-group-a-s-ser-b-dkk20-DK0010218189-0M6Y-DKK-XLOM/seance
DIGITREE GROUP SA PL...;PLSARE000013;Action;-;19.900;/fr/marche/london-stock-exchange-mtf/digitree-group-sa-pln0-10-PLSARE000013-0RFJ-PLN-XLOM/seance
ACTIVE BIOTECH AB NP...;SE0001137985;Action;-;0.071;/fr/marche/london-stock-exchange-mtf/active-biotech-ab-npv-SE0001137985-0GQU-SEK-XLOM/seance
MODERN TIMES GROUP(M...;SE0018012486;Action;-;430.00;/fr/marche/london-stock-exchange-mtf/modern-times-group-mtg-ser-a-SE0018012486-0GQY-SEK-XLOM/seance
PION GROUP AB SER'B'...;SE0000567539;Action;-;18.250;/fr/marche/london-stock-exchange-mtf/pion-group-ab-ser-b-npv-SE0000567539-0GSB-SEK-XLOM/seance
D AMICO INTERNATIONA...;LU2592315662;Action;2652;3.010;/fr/marche/london-stock-exchange-mtf/d-amico-international-shipping-LU2592315662-0OEY-EUR-XLOM/seance
HEBA FASTIGHETS AB S...;SE0017911480;Action;1656;26.500;/fr/marche/london-stock-exchange-mtf/heba-fastighets-ab-ser-b-npv-SE0017911480-0GNV-SEK-XLOM/seance
TULIKIVI OYJ SER'A'N...;FI0009900583;Action;-;0.486;/fr/marche/london-stock-exchange-mtf/tulikivi-oyj-ser-a-npv-FI0009900583-0GCJ-EUR-XLOM/seance
SAGA FURS OYJ       ...;FI0009800551;Action;-;9.750;/fr/marche/london-stock-exchange-mtf/saga-furs-oyj-eur2-ser-c-FI0009800551-0GCM-EUR-XLOM/seance
TURBON AG NPV;DE0007504508;Action;-;2.800;/fr/marche/london-stock-exchange-mtf/turbon-ag-npv-DE0007504508-0GCN-EUR-XLOM/seance
VISCOM SE NPV (BR);DE0007846867;Action;-;3.40;/fr/marche/london-stock-exchange-mtf/viscom-se-npv-br-DE0007846867-0GED-EUR-XLOM/seance
VAISALA OYJ SER'A'NP...;FI0009900682;Action;740;41.700;/fr/marche/london-stock-exchange-mtf/vaisala-oyj-ser-a-npv-FI0009900682-0GEG-EUR-XLOM/seance
SKJERN BANK DKK20;DK0010295922;Action;-;176.24;/fr/marche/london-stock-exchange-mtf/skjern-bank-dkk20-DK0010295922-0G19-DKK-XLOM/seance
ROGALAND SPAREBANK N...;NO0006001007;Action;-;125.720;/fr/marche/london-stock-exchange-mtf/rogaland-sparebank-nok10-grunn-NO0006001007-0FWN-NOK-XLOM/seance
HOFSETH BIOCARE AS N...;NO0010598683;Action;-;2.010;/fr/marche/london-stock-exchange-mtf/hofseth-biocare-as-nok0-01-NO0010598683-0Q6H-NOK-XLOM/seance
VOTUM SA PLN0.10;PLVOTUM00016;Action;-;9.500;/fr/marche/london-stock-exchange-mtf/votum-sa-pln0-10-PLVOTUM00016-0Q6K-PLN-XLOM/seance
WEBAC-HOLDING NPV;DE0008103102;Action;-;4.300;/fr/marche/london-stock-exchange-mtf/webac-holding-npv-DE0008103102-0FTK-EUR-XLOM/seance
WETTERI OYJ NPV;FI0009012793;Action;-;0.2410;/fr/marche/london-stock-exchange-mtf/wetteri-oyj-npv-FI0009012793-0G2O-EUR-XLOM/seance
MAPFRE MIDDLESEA PLC...;MT0000050105;Action;-;2.040;/fr/marche/london-stock-exchange-mtf/mapfre-middlesea-plc-eur0-21-MT0000050105-0OEI-EUR-XLOM/seance
3U HOLDING AG NPV;DE0005167902;Action;17;1.430;/fr/marche/london-stock-exchange-mtf/3u-holding-ag-npv-DE0005167902-0HCC-EUR-XLOM/seance
DUROC AB SER'B'NPV;SE0000331266;Action;-;26.299;/fr/marche/london-stock-exchange-mtf/duroc-ab-ser-b-npv-SE0000331266-0GXX-SEK-XLOM/seance
LINGOTES ESPECIALES ...;ES0158480311;Action;-;6.12;/fr/marche/london-stock-exchange-mtf/lingotes-especiales-eur1-ES0158480311-0F3G-EUR-XLOM/seance
HANSEYACHTS AG NPV (...;DE000A0KF6M8;Action;-;2.502;/fr/marche/london-stock-exchange-mtf/hanseyachts-ag-npv-br-DE000A0KF6M8-0EN5-EUR-XLOM/seance
HAWESKO HOLDING SE O...;DE0006042708;Action;-;23.500;/fr/marche/london-stock-exchange-mtf/hawesko-holding-se-ord-npv-DE0006042708-0ENJ-EUR-XLOM/seance
HORNBACH BAUMARKT AG...;DE0006084403;Action;-;68.000;/fr/marche/london-stock-exchange-mtf/hornbach-baumarkt-ag-npv-DE0006084403-0ENN-EUR-XLOM/seance
HONKARAKENNE OYJ SER...;FI0009900104;Action;-;2.4400;/fr/marche/london-stock-exchange-mtf/honkarakenne-oyj-ser-b-eur2-FI0009900104-0EPR-EUR-XLOM/seance
INCAP OYJ NPV;FI0009006407;Action;2057;10.12;/fr/marche/london-stock-exchange-mtf/incap-oyj-npv-FI0009006407-0ERY-EUR-XLOM/seance
GLYDENDAL ASA NOK10;NO0004288200;Action;-;285.000;/fr/marche/london-stock-exchange-mtf/glydendal-asa-nok10-NO0004288200-0EMZ-NOK-XLOM/seance
OPONEO.PL SA PLN1.00;PLOPNPL00013;Action;-;6.430;/fr/marche/london-stock-exchange-mtf/oponeo-pl-sa-pln1-00-PLOPNPL00013-0LX0-PLN-XLOM/seance
PMPG POLSKIE MEDIA S...;PLPEKPL00010;Action;-;1.900;/fr/marche/london-stock-exchange-mtf/pmpg-polskie-media-sa-pln7-00-PLPEKPL00010-0LX9-PLN-XLOM/seance
MONNARI TRADE SA PLN...;PLMNRTR00012;Action;-;1.870;/fr/marche/london-stock-exchange-mtf/monnari-trade-sa-pln0-10-PLMNRTR00012-0LW1-PLN-XLOM/seance
MOSTOSTAL WARSZAWA S...;PLMSTWS00019;Action;-;75.000;/fr/marche/london-stock-exchange-mtf/mostostal-warszawa-sa-pln1-00-PLMSTWS00019-0LW3-PLN-XLOM/seance
MIRBUD SA PLN0.10;PLMRBUD00015;Action;-;2.810;/fr/marche/london-stock-exchange-mtf/mirbud-sa-pln0-10-PLMRBUD00015-0LW4-PLN-XLOM/seance
ZESPOL ELEKTR.WROCL....;PLKGNRC00015;Action;-;106.000;/fr/marche/london-stock-exchange-mtf/zespol-elektr-wrocl-kogeneracj-PLKGNRC00015-0LV4-PLN-XLOM/seance
FAB.SPRZ.I NARZ.GOR....;PLFSING00010;Action;-;15.750;/fr/marche/london-stock-exchange-mtf/fab-sprz-i-narz-gor-gr-k-fasin-PLFSING00010-0OJ8-PLN-XLOM/seance
BUDIMEX SA PLN5.00;PLBUDMX00013;Action;-;538.2;/fr/marche/london-stock-exchange-mtf/budimex-sa-pln5-00-PLBUDMX00013-0LRV-PLN-XLOM/seance
FIRMA OPONIARSKA DEB...;PLDEBCA00016;Action;-;76.6;/fr/marche/london-stock-exchange-mtf/firma-oponiarska-debica-sa-pln-PLDEBCA00016-0LSR-PLN-XLOM/seance
DR. MIELE COSMED GRO...;PLGLBLC00011;Action;-;1.820;/fr/marche/london-stock-exchange-mtf/dr-miele-cosmed-group-sa-pln1-PLGLBLC00011-0QGP-PLN-XLOM/seance
ELLINAS FINANCE PUBL...;CY0006191312;Action;-;0.420;/fr/marche/london-stock-exchange-mtf/ellinas-finance-public-co-ltd-CY0006191312-0EAB-EUR-XLOM/seance
CROPENERGIES AG NPV ...;DE000A0LAUP1;Action;-;13.700;/fr/marche/london-stock-exchange-mtf/cropenergies-ag-npv-br-DE000A0LAUP1-0DXG-EUR-XLOM/seance
DATA MODUL AG PROD.U...;DE0005498901;Action;-;24.800;/fr/marche/london-stock-exchange-mtf/data-modul-ag-prod-u-v-v-e-s-n-DE0005498901-0E3F-EUR-XLOM/seance
CETIS NPV;SI0031100843;Action;-;25.000;/fr/marche/london-stock-exchange-mtf/cetis-npv-SI0031100843-0DYA-EUR-XLOM/seance
Cegedim;FR0000053506;Action;0;11.600;/fr/marche/london-stock-exchange-mtf/cegedim-FR0000053506-0DYQ-EUR-XLOM/seance
BITROS HLDGS EUR1.51...;GRS092103001;Action;-;0.730;/fr/marche/london-stock-exchange-mtf/bitros-hldgs-eur1-51-regd-GRS092103001-0DS4-EUR-XLOM/seance
EuropaCorp;FR0010490920;Action;40;0.3783;/fr/marche/london-stock-exchange-mtf/europacorp-FR0010490920-0IB7-EUR-XLOM/seance
BUDAPEST R/ETS UTILI...;HU0000167986;Action;-;577.7;/fr/marche/london-stock-exchange-mtf/budapest-r-ets-utilization-de-HU0000167986-0M6U-HUF-XLOM/seance
FLUGGER GROUP A/S SE...;DK0010218189;Action;-;472.99;/fr/marche/london-stock-exchange-mtf/flugger-group-a-s-ser-b-dkk20-DK0010218189-0M6Y-DKK-XLOM/seance
DIGITREE GROUP SA PL...;PLSARE000013;Action;-;19.900;/fr/marche/london-stock-exchange-mtf/digitree-group-sa-pln0-10-PLSARE000013-0RFJ-PLN-XLOM/seance
ACTIVE BIOTECH AB NP...;SE0001137985;Action;-;0.071;/fr/marche/london-stock-exchange-mtf/active-biotech-ab-npv-SE0001137985-0GQU-SEK-XLOM/seance
MODERN TIMES GROUP(M...;SE0018012486;Action;-;430.00;/fr/marche/london-stock-exchange-mtf/modern-times-group-mtg-ser-a-SE0018012486-0GQY-SEK-XLOM/seance
PION GROUP AB SER'B'...;SE0000567539;Action;-;18.250;/fr/marche/london-stock-exchange-mtf/pion-group-ab-ser-b-npv-SE0000567539-0GSB-SEK-XLOM/seance
D AMICO INTERNATIONA...;LU2592315662;Action;2652;3.010;/fr/marche/london-stock-exchange-mtf/d-amico-international-shipping-LU2592315662-0OEY-EUR-XLOM/seance
HEBA FASTIGHETS AB S...;SE0017911480;Action;1656;26.500;/fr/marche/london-stock-exchange-mtf/heba-fastighets-ab-ser-b-npv-SE0017911480-0GNV-SEK-XLOM/seance
TULIKIVI OYJ SER'A'N...;FI0009900583;Action;-;0.486;/fr/marche/london-stock-exchange-mtf/tulikivi-oyj-ser-a-npv-FI0009900583-0GCJ-EUR-XLOM/seance
SAGA FURS OYJ       ...;FI0009800551;Action;-;9.750;/fr/marche/london-stock-exchange-mtf/saga-furs-oyj-eur2-ser-c-FI0009800551-0GCM-EUR-XLOM/seance
TURBON AG NPV;DE0007504508;Action;-;2.800;/fr/marche/london-stock-exchange-mtf/turbon-ag-npv-DE0007504508-0GCN-EUR-XLOM/seance
VISCOM SE NPV (BR);DE0007846867;Action;-;3.40;/fr/marche/london-stock-exchange-mtf/viscom-se-npv-br-DE0007846867-0GED-EUR-XLOM/seance
VAISALA OYJ SER'A'NP...;FI0009900682;Action;740;41.700;/fr/marche/london-stock-exchange-mtf/vaisala-oyj-ser-a-npv-FI0009900682-0GEG-EUR-XLOM/seance
SKJERN BANK DKK20;DK0010295922;Action;-;176.24;/fr/marche/london-stock-exchange-mtf/skjern-bank-dkk20-DK0010295922-0G19-DKK-XLOM/seance
ROGALAND SPAREBANK N...;NO0006001007;Action;-;125.720;/fr/marche/london-stock-exchange-mtf/rogaland-sparebank-nok10-grunn-NO0006001007-0FWN-NOK-XLOM/seance
HOFSETH BIOCARE AS N...;NO0010598683;Action;-;2.010;/fr/marche/london-stock-exchange-mtf/hofseth-biocare-as-nok0-01-NO0010598683-0Q6H-NOK-XLOM/seance
VOTUM SA PLN0.10;PLVOTUM00016;Action;-;9.500;/fr/marche/london-stock-exchange-mtf/votum-sa-pln0-10-PLVOTUM00016-0Q6K-PLN-XLOM/seance
WEBAC-HOLDING NPV;DE0008103102;Action;-;4.300;/fr/marche/london-stock-exchange-mtf/webac-holding-npv-DE0008103102-0FTK-EUR-XLOM/seance
WETTERI OYJ NPV;FI0009012793;Action;-;0.2410;/fr/marche/london-stock-exchange-mtf/wetteri-oyj-npv-FI0009012793-0G2O-EUR-XLOM/seance
MAPFRE MIDDLESEA PLC...;MT0000050105;Action;-;2.040;/fr/marche/london-stock-exchange-mtf/mapfre-middlesea-plc-eur0-21-MT0000050105-0OEI-EUR-XLOM/seance
3U HOLDING AG NPV;DE0005167902;Action;17;1.430;/fr/marche/london-stock-exchange-mtf/3u-holding-ag-npv-DE0005167902-0HCC-EUR-XLOM/seance
